idx	label	predict	radius	correct	time
634	7	4	0.0251	0	0:00:00.153414
635	6	6	0.0251	1	0:00:00.157058
636	8	8	0.0251	1	0:00:00.138044
637	3	3	0.0251	1	0:00:00.141229
638	0	8	0.0251	0	0:00:00.142073
639	5	3	0.0251	0	0:00:00.142096
640	5	5	0.0251	1	0:00:00.138120
641	3	3	0.0251	1	0:00:00.128715
642	0	0	0.0251	1	0:00:00.129734
643	7	7	0.0251	1	0:00:00.122034
644	9	9	0.0251	1	0:00:00.121499
645	1	1	0.0251	1	0:00:00.121668
646	3	3	0.00117	1	0:00:00.122129
647	4	4	0.0251	1	0:00:00.124916
648	4	4	0.0251	1	0:00:00.120494
649	5	5	0.0251	1	0:00:00.119479
650	3	3	0.0251	1	0:00:00.121456
651	9	1	0.0179	0	0:00:00.121793
652	5	3	0.0251	0	0:00:00.129011
653	6	6	0.0251	1	0:00:00.122562
654	9	9	0.0251	1	0:00:00.120766
655	2	3	0.0115	0	0:00:00.133747
656	1	1	0.0251	1	0:00:00.133318
657	1	6	0.0251	0	0:00:00.132755
658	4	4	0.0251	1	0:00:00.122274
659	1	1	0.0251	1	0:00:00.123926
660	9	9	0.0251	1	0:00:00.123707
661	4	4	0.0251	1	0:00:00.118298
662	7	7	0.0251	1	0:00:00.118968
663	6	6	0.0251	1	0:00:00.120383
664	3	3	0.0251	1	0:00:00.120578
665	8	0	0.0251	0	0:00:00.123427
666	9	9	0.0251	1	0:00:00.121585
667	0	0	0.0251	1	0:00:00.121258
668	1	1	0.0251	1	0:00:00.121782
669	3	2	0.014	0	0:00:00.121510
670	6	6	0.0251	1	0:00:00.119758
671	3	3	0.0251	1	0:00:00.120768
672	6	5	0.0251	0	0:00:00.121134
673	3	3	0.0251	1	0:00:00.120274
674	2	4	0.0251	0	0:00:00.120603
675	0	8	0.0251	0	0:00:00.123370
676	3	3	0.0251	1	0:00:00.119691
677	1	1	0.0251	1	0:00:00.122540
678	0	3	0.0251	0	0:00:00.122395
679	5	5	0.0251	1	0:00:00.122968
680	9	1	0.0251	0	0:00:00.120684
681	6	6	0.0251	1	0:00:00.121806
682	4	4	0.0244	1	0:00:00.122944
683	8	0	0.0251	0	0:00:00.141298
684	9	9	0.0251	1	0:00:00.121392
685	6	4	0.0251	0	0:00:00.121622
686	9	9	0.0251	1	0:00:00.122678
687	6	6	0.0251	1	0:00:00.119493
688	3	3	0.0251	1	0:00:00.138455
689	0	0	0.0251	1	0:00:00.129864
690	3	3	0.0251	1	0:00:00.121784
691	2	2	0.0251	1	0:00:00.121613
692	2	0	0.0251	0	0:00:00.120846
693	7	7	0.0251	1	0:00:00.124233
694	8	8	0.0251	1	0:00:00.131926
695	3	3	0.0251	1	0:00:00.120156
696	8	0	0.0251	0	0:00:00.119674
697	2	0	0.0251	0	0:00:00.119806
698	7	7	0.0251	1	0:00:00.122771
699	5	5	0.0251	1	0:00:00.122852
700	7	7	0.0251	1	0:00:00.120635
701	2	0	0.0251	0	0:00:00.122698
702	4	5	0.0202	0	0:00:00.135145
703	8	8	0.0251	1	0:00:00.135892
704	7	7	0.0251	1	0:00:00.122316
705	4	4	0.0251	1	0:00:00.121406
706	2	2	0.0251	1	0:00:00.122605
707	9	9	0.0251	1	0:00:00.126449
708	8	8	0.0221	1	0:00:00.122814
709	8	8	0.0251	1	0:00:00.121614
710	6	2	0.0251	0	0:00:00.120554
711	8	0	0.0251	0	0:00:00.123652
712	8	8	0.0251	1	0:00:00.122333
713	7	7	0.0251	1	0:00:00.121073
714	4	4	0.0251	1	0:00:00.121101
715	3	6	0.0251	0	0:00:00.122343
716	3	3	0.0251	1	0:00:00.123373
717	8	8	0.0236	1	0:00:00.127276
718	4	7	0.0251	0	0:00:00.121499
719	9	9	0.0251	1	0:00:00.121908
720	4	4	0.0251	1	0:00:00.120163
721	8	8	0.0251	1	0:00:00.123283
722	8	8	0.0251	1	0:00:00.121108
723	1	1	0.0251	1	0:00:00.122322
724	8	8	0.0251	1	0:00:00.121859
725	2	0	0.0251	0	0:00:00.126113
726	1	1	0.0251	1	0:00:00.120739
727	3	5	0.0251	0	0:00:00.127269
728	6	6	0.0251	1	0:00:00.121889
729	5	5	0.0251	1	0:00:00.122870
730	4	4	0.0251	1	0:00:00.123145
731	2	2	0.0251	1	0:00:00.122273
732	7	7	0.0251	1	0:00:00.124898
733	9	9	0.0251	1	0:00:00.121137
734	9	1	0.0251	0	0:00:00.121593
735	4	6	0.0251	0	0:00:00.122937
736	1	1	0.0251	1	0:00:00.122261
737	4	4	0.0251	1	0:00:00.121647
738	1	1	0.0251	1	0:00:00.121337
739	3	5	0.0251	0	0:00:00.124057
740	2	2	0.0251	1	0:00:00.118648
741	7	7	0.0251	1	0:00:00.120882
742	0	0	0.0251	1	0:00:00.121893
743	7	7	0.0251	1	0:00:00.122591
744	9	6	0.00921	0	0:00:00.120298
745	7	7	0.0251	1	0:00:00.121371
746	6	4	0.00471	0	0:00:00.123191
747	6	6	0.0251	1	0:00:00.121208
748	2	2	0.0251	1	0:00:00.128013
749	5	3	0.0251	0	0:00:00.121556
750	9	9	0.0251	1	0:00:00.123519
751	2	0	0.0251	0	0:00:00.123048
752	9	9	0.0251	1	0:00:00.124390
753	1	1	0.0251	1	0:00:00.119758
754	2	2	0.0251	1	0:00:00.122259
755	2	2	0.0251	1	0:00:00.125946
756	6	6	0.0251	1	0:00:00.137509
757	8	8	0.0251	1	0:00:00.122056
758	2	2	0.0251	1	0:00:00.122432
759	1	1	0.0251	1	0:00:00.121017
760	3	3	0.0251	1	0:00:00.121836
761	6	5	0.0251	0	0:00:00.120975
762	6	6	0.0251	1	0:00:00.119460
763	0	0	0.0251	1	0:00:00.121198
764	1	1	0.0251	1	0:00:00.119803
765	2	2	0.0251	1	0:00:00.119414
766	7	3	0.0251	0	0:00:00.119487
767	0	9	0.0251	0	0:00:00.123729
768	5	5	0.0251	1	0:00:00.123861
769	4	4	0.0251	1	0:00:00.122573
770	6	3	0.0251	0	0:00:00.120205
771	1	9	0.0251	0	0:00:00.123203
772	6	6	0.0251	1	0:00:00.124545
773	4	4	0.0251	1	0:00:00.122488
774	0	0	0.0251	1	0:00:00.121594
775	2	4	0.0251	0	0:00:00.123668
776	2	3	0.0251	0	0:00:00.124204
777	6	6	0.0251	1	0:00:00.123457
778	0	0	0.0251	1	0:00:00.121744
779	5	6	0.0251	0	0:00:00.119281
780	9	9	0.0251	1	0:00:00.123532
781	1	1	0.0251	1	0:00:00.120278
782	7	7	0.0251	1	0:00:00.120548
783	6	6	0.0251	1	0:00:00.122739
784	7	7	0.0251	1	0:00:00.120353
785	0	0	0.0251	1	0:00:00.121364
786	3	3	0.0251	1	0:00:00.121817
787	9	9	0.0251	1	0:00:00.120829
788	6	4	0.0132	0	0:00:00.123702
789	8	8	0.0251	1	0:00:00.120278
790	3	0	0.0251	0	0:00:00.121547
791	0	0	0.0251	1	0:00:00.121854
792	3	5	0.0181	0	0:00:00.121140
793	4	3	0.0251	0	0:00:00.125878
794	7	7	0.0251	1	0:00:00.123192
795	7	7	0.0251	1	0:00:00.125917
796	1	4	0.0251	0	0:00:00.120770
797	4	4	0.0251	1	0:00:00.121056
798	7	7	0.0251	1	0:00:00.120590
799	2	6	0.0251	0	0:00:00.119959
800	7	7	0.0251	1	0:00:00.121730
801	1	1	0.0251	1	0:00:00.123100
802	4	0	0.0251	0	0:00:00.121143
803	7	7	0.0251	1	0:00:00.120538
804	4	4	0.0251	1	0:00:00.123461
805	4	4	0.0251	1	0:00:00.126327
806	8	8	0.0251	1	0:00:00.118123
807	4	4	0.00638	1	0:00:00.121864
808	7	7	0.0251	1	0:00:00.118519
809	7	7	0.0251	1	0:00:00.119303
810	5	2	0.0251	0	0:00:00.119779
811	3	5	0.0251	0	0:00:00.125797
812	7	4	0.0251	0	0:00:00.122716
813	2	2	0.0251	1	0:00:00.121869
814	0	0	0.0251	1	0:00:00.133191
815	8	8	0.0251	1	0:00:00.120518
816	9	9	0.0251	1	0:00:00.121084
817	5	3	0.0251	0	0:00:00.125798
818	8	8	0.0251	1	0:00:00.132003
819	3	3	0.0251	1	0:00:00.132577
820	6	5	0.0251	0	0:00:00.132001
821	2	2	0.0251	1	0:00:00.132651
822	0	0	0.0251	1	0:00:00.131678
823	8	8	0.0251	1	0:00:00.129087
824	7	7	0.0251	1	0:00:00.131642
825	3	3	0.0251	1	0:00:00.130607
826	7	7	0.0251	1	0:00:00.140701
827	6	6	0.0251	1	0:00:00.134824
828	5	5	0.0251	1	0:00:00.133856
829	3	3	0.0251	1	0:00:00.135519
830	1	1	0.0251	1	0:00:00.134144
831	3	6	0.0251	0	0:00:00.133476
832	2	2	0.0251	1	0:00:00.132914
833	2	2	0.0251	1	0:00:00.132147
834	5	6	0.0251	0	0:00:00.134058
835	4	3	0.0162	0	0:00:00.133488
836	1	1	0.0251	1	0:00:00.151355
837	2	4	0.0251	0	0:00:00.159221
838	9	9	0.0251	1	0:00:00.143013
839	2	2	0.0251	1	0:00:00.134046
840	7	7	0.0251	1	0:00:00.133767
841	0	0	0.0251	1	0:00:00.130336
842	7	7	0.0251	1	0:00:00.130456
843	2	2	0.0251	1	0:00:00.133391
844	1	1	0.0251	1	0:00:00.133888
845	3	3	0.0251	1	0:00:00.134058
846	2	6	0.0251	0	0:00:00.132655
847	0	0	0.0251	1	0:00:00.134877
848	2	2	0.0251	1	0:00:00.132191
849	4	4	0.0251	1	0:00:00.149182
850	7	3	0.0251	0	0:00:00.148177
851	9	9	0.0251	1	0:00:00.148212
852	8	8	0.0251	1	0:00:00.133478
853	9	1	0.0251	0	0:00:00.132420
854	0	0	0.0251	1	0:00:00.134539
855	7	7	0.0251	1	0:00:00.132589
856	7	7	0.0251	1	0:00:00.130610
857	0	0	0.0251	1	0:00:00.133812
858	7	7	0.0251	1	0:00:00.132119
859	8	8	0.0251	1	0:00:00.134717
860	4	4	0.0251	1	0:00:00.133461
861	6	6	0.0251	1	0:00:00.131637
862	3	6	0.0251	0	0:00:00.132278
863	3	5	0.0251	0	0:00:00.132622
864	0	0	0.0251	1	0:00:00.138386
865	1	1	0.0251	1	0:00:00.136731
866	3	3	0.0251	1	0:00:00.132033
867	7	7	0.00228	1	0:00:00.136193
868	0	0	0.0251	1	0:00:00.136936
869	1	1	0.0251	1	0:00:00.132630
870	3	2	0.017	0	0:00:00.132992
871	1	1	0.0251	1	0:00:00.129533
872	4	4	0.0251	1	0:00:00.130852
873	2	2	0.0251	1	0:00:00.132835
874	3	3	0.0251	1	0:00:00.131990
875	8	8	0.0251	1	0:00:00.134575
876	4	4	0.0251	1	0:00:00.129613
877	2	2	0.0251	1	0:00:00.131802
878	3	3	0.0251	1	0:00:00.130114
879	7	7	0.0251	1	0:00:00.131814
880	8	8	0.0251	1	0:00:00.131413
881	4	3	0.0251	0	0:00:00.130864
882	3	0	0.0251	0	0:00:00.132862
883	0	0	0.0251	1	0:00:00.128389
884	9	9	0.0251	1	0:00:00.128315
885	0	0	0.0251	1	0:00:00.131322
886	0	9	0.00434	0	0:00:00.130732
887	1	1	0.0251	1	0:00:00.135340
888	0	1	0.0251	0	0:00:00.131639
889	4	6	0.0251	0	0:00:00.144414
890	4	3	0.0251	0	0:00:00.131687
891	6	6	0.0251	1	0:00:00.131334
892	7	7	0.0251	1	0:00:00.130963
893	6	3	0.0251	0	0:00:00.130972
894	1	1	0.0251	1	0:00:00.134652
895	1	1	0.0251	1	0:00:00.130950
896	3	3	0.0251	1	0:00:00.132819
897	7	7	0.0251	1	0:00:00.133269
898	3	5	0.0251	0	0:00:00.130746
899	5	5	0.0251	1	0:00:00.130955
900	2	2	0.0251	1	0:00:00.130206
901	6	6	0.0251	1	0:00:00.132568
902	6	6	0.0251	1	0:00:00.132752
903	5	5	0.0251	1	0:00:00.131466
904	8	8	0.0251	1	0:00:00.130048
905	7	4	0.0224	0	0:00:00.131856
906	1	1	0.0251	1	0:00:00.133551
907	6	6	0.0251	1	0:00:00.130260
908	8	8	0.0251	1	0:00:00.130854
909	8	8	0.0251	1	0:00:00.131818
910	5	3	0.0122	0	0:00:00.132790
911	3	3	0.0251	1	0:00:00.130959
912	0	0	0.0251	1	0:00:00.147605
913	4	4	0.0251	1	0:00:00.132839
914	0	0	0.0251	1	0:00:00.133185
915	1	1	0.0251	1	0:00:00.132369
916	3	4	0.0251	0	0:00:00.131648
917	8	8	0.0251	1	0:00:00.132210
918	8	8	0.0251	1	0:00:00.133632
919	0	4	0.0251	0	0:00:00.132984
920	6	6	0.0251	1	0:00:00.130157
921	9	9	0.0251	1	0:00:00.132592
922	9	9	0.0251	1	0:00:00.136042
923	9	5	0.0251	0	0:00:00.131296
924	5	5	0.0251	1	0:00:00.133402
925	5	3	0.0251	0	0:00:00.132098
926	8	8	0.0251	1	0:00:00.134441
927	6	6	0.0251	1	0:00:00.131546
928	0	0	0.0251	1	0:00:00.131749
929	0	8	0.0251	0	0:00:00.130369
930	4	4	0.0251	1	0:00:00.143131
931	2	2	0.0251	1	0:00:00.137589
932	3	3	0.0251	1	0:00:00.137224
933	2	2	0.0251	1	0:00:00.135397
934	7	7	0.0251	1	0:00:00.132067
935	2	2	0.0251	1	0:00:00.134767
936	2	2	0.0251	1	0:00:00.130988
937	5	5	0.0251	1	0:00:00.133239
938	9	9	0.0251	1	0:00:00.144199
939	8	8	0.0251	1	0:00:00.144638
940	9	9	0.0251	1	0:00:00.141165
941	1	9	0.0251	0	0:00:00.138291
942	7	7	0.0251	1	0:00:00.145226
943	4	7	0.0251	0	0:00:00.142813
944	0	0	0.0251	1	0:00:00.143147
945	3	3	0.0251	1	0:00:00.136399
946	0	0	0.0251	1	0:00:00.134089
947	1	1	0.0251	1	0:00:00.134468
948	3	3	0.0251	1	0:00:00.138658
949	8	8	0.0251	1	0:00:00.148043
950	3	3	0.0251	1	0:00:00.146636
951	9	9	0.0251	1	0:00:00.145489
952	6	6	0.0251	1	0:00:00.135498
953	1	1	0.0251	1	0:00:00.133653
954	4	4	0.0251	1	0:00:00.131438
955	7	7	0.0251	1	0:00:00.130938
956	0	0	0.0251	1	0:00:00.133430
957	3	5	0.0251	0	0:00:00.131078
958	7	7	0.0251	1	0:00:00.133961
959	8	8	0.0251	1	0:00:00.130399
960	9	9	0.0251	1	0:00:00.133852
961	1	1	0.0251	1	0:00:00.134422
962	1	1	0.0251	1	0:00:00.136866
963	6	6	0.0251	1	0:00:00.131855
964	6	6	0.0251	1	0:00:00.131526
965	6	6	0.0251	1	0:00:00.131845
966	6	3	0.0251	0	0:00:00.131564
967	9	9	0.0251	1	0:00:00.135001
968	1	1	0.0251	1	0:00:00.138440
969	9	9	0.0251	1	0:00:00.140340
970	9	9	0.0251	1	0:00:00.136436
971	4	4	0.0251	1	0:00:00.132236
972	2	6	0.0251	0	0:00:00.132858
973	1	1	0.0251	1	0:00:00.135285
974	7	7	0.0251	1	0:00:00.145044
975	0	0	0.0251	1	0:00:00.151852
976	6	6	0.0251	1	0:00:00.148997
977	8	8	0.0251	1	0:00:00.147469
978	1	1	0.0251	1	0:00:00.147788
979	9	9	0.0251	1	0:00:00.161103
980	2	6	0.0209	0	0:00:00.164743
981	9	9	0.0251	1	0:00:00.167538
982	0	5	0.0251	0	0:00:00.160478
983	4	4	0.0251	1	0:00:00.148708
984	7	7	0.0251	1	0:00:00.163899
985	8	8	0.0251	1	0:00:00.148438
986	3	3	0.0251	1	0:00:00.139929
987	1	1	0.0251	1	0:00:00.139801
988	2	3	0.0251	0	0:00:00.134569
989	0	0	0.0251	1	0:00:00.129577
990	1	1	0.0251	1	0:00:00.193062
991	5	5	0.0251	1	0:00:00.154261
992	8	8	0.0251	1	0:00:00.145999
993	4	3	0.0251	0	0:00:00.145188
994	6	4	0.0251	0	0:00:00.188732
995	3	3	0.0251	1	0:00:00.140195
996	8	8	0.0251	1	0:00:00.139172
997	1	1	0.0251	1	0:00:00.130711
998	3	3	0.0251	1	0:00:00.145362
999	8	8	0.0251	1	0:00:00.147179
1000	5	-1	0.0	0	0:00:00.163790
1001	0	1	0.0075	0	0:00:00.143083
1002	8	8	0.0251	1	0:00:00.141191
1003	4	4	0.0251	1	0:00:00.139833
1004	8	8	0.0251	1	0:00:00.139598
1005	1	1	0.0251	1	0:00:00.167257
1006	1	1	0.0251	1	0:00:00.152680
1007	8	0	0.0251	0	0:00:00.175677
1008	9	9	0.0251	1	0:00:00.140592
1009	6	6	0.0251	1	0:00:00.155688
1010	0	0	0.0251	1	0:00:00.147426
1011	8	8	0.0251	1	0:00:00.160886
1012	6	6	0.0251	1	0:00:00.147742
1013	1	1	0.0251	1	0:00:00.147318
1014	3	3	0.0251	1	0:00:00.166879
1015	4	4	0.0251	1	0:00:00.151272
1016	1	1	0.0251	1	0:00:00.180929
1017	6	6	0.0251	1	0:00:00.142433
1018	0	0	0.0251	1	0:00:00.155533
1019	5	3	0.0251	0	0:00:00.145968
1020	1	1	0.0251	1	0:00:00.147053
1021	1	1	0.0251	1	0:00:00.143416
1022	0	0	0.0251	1	0:00:00.143213
1023	0	0	0.0251	1	0:00:00.141986
1024	3	3	0.0251	1	0:00:00.142573
1025	5	3	0.0251	0	0:00:00.146375
1026	0	6	0.0251	0	0:00:00.140750
1027	0	0	0.0251	1	0:00:00.140994
1028	6	6	0.0251	1	0:00:00.140422
1029	6	6	0.0251	1	0:00:00.151172
1030	3	3	0.0251	1	0:00:00.140752
1031	3	3	0.0251	1	0:00:00.149313
1032	6	6	0.0236	1	0:00:00.143351
1033	3	3	0.0251	1	0:00:00.141443
1034	6	3	0.0251	0	0:00:00.141711
1035	6	6	0.0251	1	0:00:00.144555
1036	0	0	0.0251	1	0:00:00.141863
1037	7	7	0.0251	1	0:00:00.160686
1038	2	2	0.0251	1	0:00:00.162598
1039	2	4	0.0251	0	0:00:00.148164
1040	7	3	0.0251	0	0:00:00.147166
1041	5	5	0.0251	1	0:00:00.157619
1042	5	2	0.0251	0	0:00:00.154941
1043	2	7	0.0251	0	0:00:00.148150
1044	8	8	0.0251	1	0:00:00.150765
1045	5	5	0.0251	1	0:00:00.141709
1046	2	2	0.0251	1	0:00:00.136219
1047	1	1	0.0251	1	0:00:00.133680
1048	1	1	0.0251	1	0:00:00.134715
1049	4	5	0.0251	0	0:00:00.131907
1050	3	0	0.0251	0	0:00:00.132985
1051	2	6	0.0251	0	0:00:00.139047
1052	0	0	0.0251	1	0:00:00.148160
1053	3	3	0.0251	1	0:00:00.143069
1054	1	1	0.0251	1	0:00:00.158206
1055	5	5	0.0251	1	0:00:00.135535
1056	3	7	0.0251	0	0:00:00.147149
1057	7	3	0.00632	0	0:00:00.145612
1058	6	6	0.0251	1	0:00:00.141795
1059	8	8	0.0251	1	0:00:00.135178
1060	9	9	0.0251	1	0:00:00.158738
1061	1	1	0.0251	1	0:00:00.146023
1062	6	6	0.0251	1	0:00:00.156613
1063	4	4	0.0251	1	0:00:00.138313
1064	9	3	0.0251	0	0:00:00.155288
1065	3	3	0.0251	1	0:00:00.149966
1066	9	9	0.0251	1	0:00:00.156281
1067	0	0	0.0251	1	0:00:00.135353
1068	9	9	0.0251	1	0:00:00.140065
1069	6	6	0.0251	1	0:00:00.135817
1070	3	3	0.0251	1	0:00:00.133970
1071	6	6	0.0251	1	0:00:00.131989
1072	0	1	0.0251	0	0:00:00.133545
1073	7	7	0.0251	1	0:00:00.135069
1074	3	3	0.0251	1	0:00:00.138344
1075	8	8	0.0251	1	0:00:00.131239
1076	0	0	0.0251	1	0:00:00.132998
1077	0	0	0.0251	1	0:00:00.132724
1078	0	0	0.0251	1	0:00:00.131912
1079	6	6	0.0251	1	0:00:00.131915
1080	6	6	0.0251	1	0:00:00.131392
1081	6	6	0.0251	1	0:00:00.131799
1082	9	9	0.0251	1	0:00:00.132220
1083	2	2	0.0251	1	0:00:00.133060
1084	5	5	0.0251	1	0:00:00.135334
1085	4	4	0.0251	1	0:00:00.137708
1086	4	4	0.0251	1	0:00:00.134204
1087	6	6	0.0251	1	0:00:00.132315
1088	3	3	0.0251	1	0:00:00.134212
1089	6	6	0.0251	1	0:00:00.135856
1090	0	8	0.0251	0	0:00:00.134158
1091	8	8	0.0251	1	0:00:00.135853
1092	6	6	0.0251	1	0:00:00.136132
1093	0	4	0.0251	0	0:00:00.140642
1094	6	6	0.0251	1	0:00:00.136993
1095	2	6	0.0208	0	0:00:00.135563
1096	7	7	0.0251	1	0:00:00.142212
1097	5	5	0.0251	1	0:00:00.133417
1098	1	1	0.0251	1	0:00:00.131611
1099	2	2	0.0251	1	0:00:00.133803
1100	7	0	0.0251	0	0:00:00.136339
1101	8	8	0.0251	1	0:00:00.135859
1102	8	8	0.0251	1	0:00:00.132313
1103	0	0	0.0251	1	0:00:00.133043
1104	9	9	0.0251	1	0:00:00.138638
1105	4	4	0.0251	1	0:00:00.137205
1106	9	9	0.0251	1	0:00:00.146431
1107	7	7	0.0251	1	0:00:00.159237
1108	2	2	0.0251	1	0:00:00.154125
1109	0	0	0.0251	1	0:00:00.135211
1110	2	2	0.0251	1	0:00:00.134607
1111	8	8	0.0251	1	0:00:00.191148
1112	3	5	0.0118	0	0:00:00.153575
1113	8	8	0.0251	1	0:00:00.132521
1114	9	9	0.0251	1	0:00:00.133003
1115	1	1	0.0251	1	0:00:00.133675
1116	5	5	0.0251	1	0:00:00.132090
1117	5	5	0.0251	1	0:00:00.134344
1118	4	7	0.0251	0	0:00:00.130464
1119	7	7	0.0251	1	0:00:00.134495
1120	5	5	0.0251	1	0:00:00.136468
1121	3	3	0.0251	1	0:00:00.134690
1122	8	8	0.0251	1	0:00:00.139292
1123	3	3	0.0251	1	0:00:00.135047
1124	3	5	0.0251	0	0:00:00.136458
1125	6	6	0.0251	1	0:00:00.134620
1126	2	0	0.0251	0	0:00:00.131689
1127	8	8	0.0251	1	0:00:00.203411
1128	4	4	0.0251	1	0:00:00.219780
1129	3	3	0.0251	1	0:00:00.172328
1130	7	7	0.0251	1	0:00:00.166078
1131	1	9	0.0251	0	0:00:00.182742
1132	2	2	0.0251	1	0:00:00.173180
1133	4	4	0.0251	1	0:00:00.142422
1134	1	1	0.0251	1	0:00:00.134579
1135	6	6	0.0251	1	0:00:00.139158
1136	9	9	0.0251	1	0:00:00.139342
1137	0	3	0.0251	0	0:00:00.136364
1138	5	7	0.0251	0	0:00:00.136726
1139	8	8	0.0251	1	0:00:00.143123
1140	6	6	0.0251	1	0:00:00.146468
1141	1	1	0.0251	1	0:00:00.163727
1142	8	8	0.0251	1	0:00:00.151483
1143	6	6	0.0251	1	0:00:00.146316
1144	1	1	0.0251	1	0:00:00.153787
1145	4	4	0.0251	1	0:00:00.142827
1146	2	4	0.0111	0	0:00:00.135054
1147	6	9	0.0251	0	0:00:00.135435
1148	2	2	0.0251	1	0:00:00.141345
1149	7	7	0.0251	1	0:00:00.136724
1150	2	4	0.0251	0	0:00:00.137856
1151	2	6	0.0251	0	0:00:00.150116
1152	0	0	0.0251	1	0:00:00.136021
1153	8	8	0.0251	1	0:00:00.140334
1154	6	6	0.0251	1	0:00:00.140450
1155	9	9	0.0251	1	0:00:00.132339
1156	1	1	0.0251	1	0:00:00.134210
1157	7	0	0.00589	0	0:00:00.134633
1158	1	1	0.0251	1	0:00:00.135854
1159	8	8	0.0251	1	0:00:00.134638
1160	8	8	0.0251	1	0:00:00.130888
1161	0	0	0.0251	1	0:00:00.133447
1162	7	7	0.0251	1	0:00:00.133490
1163	3	5	0.0251	0	0:00:00.133516
1164	8	8	0.0251	1	0:00:00.141848
1165	0	0	0.0251	1	0:00:00.133641
1166	3	3	0.0251	1	0:00:00.133526
1167	4	3	0.0251	0	0:00:00.132820
1168	3	3	0.0251	1	0:00:00.135526
1169	7	7	0.0251	1	0:00:00.136508
1170	7	7	0.0251	1	0:00:00.136518
1171	9	9	0.0251	1	0:00:00.132712
1172	2	2	0.0135	1	0:00:00.135778
1173	3	3	0.0251	1	0:00:00.138487
1174	1	1	0.0251	1	0:00:00.137949
1175	9	9	0.0251	1	0:00:00.142789
1176	1	1	0.0251	1	0:00:00.155463
1177	9	9	0.0251	1	0:00:00.151569
1178	6	0	0.0251	0	0:00:00.136610
1179	3	3	0.0251	1	0:00:00.157021
1180	3	0	0.0251	0	0:00:00.157319
1181	3	6	0.0251	0	0:00:00.153050
1182	1	1	0.0251	1	0:00:00.153809
1183	0	0	0.0251	1	0:00:00.146480
1184	6	6	0.0251	1	0:00:00.142778
1185	1	1	0.0251	1	0:00:00.157191
1186	4	4	0.0251	1	0:00:00.218467
1187	1	1	0.0251	1	0:00:00.148967
1188	0	0	0.0251	1	0:00:00.144749
1189	0	0	0.0251	1	0:00:00.147856
1190	1	1	0.0251	1	0:00:00.149994
1191	1	1	0.0251	1	0:00:00.144621
1192	6	6	0.0251	1	0:00:00.139088
1193	5	3	0.0231	0	0:00:00.136054
1194	4	4	0.0251	1	0:00:00.138160
1195	6	6	0.0251	1	0:00:00.135255
1196	2	2	0.0251	1	0:00:00.135993
1197	0	0	0.0251	1	0:00:00.142902
1198	7	7	0.0251	1	0:00:00.138214
1199	9	9	0.0251	1	0:00:00.135544
1200	8	8	0.0251	1	0:00:00.153746
1201	7	5	0.0251	0	0:00:00.154881
1202	2	2	0.0251	1	0:00:00.147699
1203	0	0	0.0251	1	0:00:00.144857
1204	6	6	0.0251	1	0:00:00.145312
1205	8	8	0.0251	1	0:00:00.144063
1206	1	1	0.0251	1	0:00:00.148692
1207	4	4	0.0251	1	0:00:00.149577
1208	3	3	0.0251	1	0:00:00.154924
1209	7	7	0.0251	1	0:00:00.146073
1210	0	0	0.0251	1	0:00:00.146661
1211	6	6	0.0251	1	0:00:00.142333
1212	1	1	0.0251	1	0:00:00.142152
1213	8	8	0.0251	1	0:00:00.149288
1214	5	5	0.0251	1	0:00:00.161725
1215	7	7	0.0251	1	0:00:00.149866
1216	8	1	0.0251	0	0:00:00.138566
1217	4	4	0.0251	1	0:00:00.157394
1218	8	8	0.0251	1	0:00:00.143114
1219	3	3	0.0251	1	0:00:00.178055
1220	9	6	0.0162	0	0:00:00.146845
1221	9	9	0.0251	1	0:00:00.143093
1222	9	9	0.0236	1	0:00:00.142923
1223	8	8	0.0251	1	0:00:00.155257
1224	7	4	0.019	0	0:00:00.161401
1225	6	6	0.0251	1	0:00:00.170702
1226	6	6	0.0251	1	0:00:00.167973
1227	3	3	0.0251	1	0:00:00.161225
1228	5	2	0.0217	0	0:00:00.168540
1229	1	1	0.0251	1	0:00:00.167491
1230	5	5	0.0251	1	0:00:00.163525
1231	9	9	0.0251	1	0:00:00.164064
1232	1	1	0.0251	1	0:00:00.167266
1233	4	4	0.0251	1	0:00:00.190715
1234	1	1	0.0251	1	0:00:00.201065
1235	5	5	0.0251	1	0:00:00.167405
1236	7	2	0.0251	0	0:00:00.206257
1237	0	0	0.0251	1	0:00:00.201760
1238	1	1	0.0251	1	0:00:00.194702
1239	5	3	0.0251	0	0:00:00.195663
1240	2	2	0.0251	1	0:00:00.218653
1241	0	0	0.0251	1	0:00:00.169653
1242	8	3	0.0251	0	0:00:00.172369
1243	8	8	0.0251	1	0:00:00.172252
1244	5	5	0.0251	1	0:00:00.186071
1245	6	5	0.0251	0	0:00:00.185035
1246	7	7	0.0251	1	0:00:00.171170
1247	3	2	0.0251	0	0:00:00.165781
1248	2	4	0.0251	0	0:00:00.165547
1249	4	4	0.0251	1	0:00:00.171604
1250	7	7	0.0251	1	0:00:00.167476
1251	2	7	0.0251	0	0:00:00.164941
1252	5	5	0.0251	1	0:00:00.174682
1253	8	8	0.0251	1	0:00:00.165813
1254	2	2	0.0251	1	0:00:00.162538
1255	4	4	0.0251	1	0:00:00.161001
1256	9	8	0.0251	0	0:00:00.169338
1257	2	2	0.0251	1	0:00:00.167489
